URL_Length,URL_Depth,Domain_Age,Domain_End,Update_Age,Exact Length,Zero Count,Zero Prop,Period Prop,Special Count,Special Prop,Slash Count,Slash Prop,Label
0,0,0,1,0,31,0,0.0,0.06451612903225806,6,0.1935483870967742,3,0.0967741935483871,0
0,0,0,0,1,33,0,0.0,0.06060606060606061,6,0.18181818181818182,3,0.09090909090909091,0
1,3,1,0,0,70,4,0.05714285714285714,0.02857142857142857,13,0.18571428571428572,5,0.07142857142857142,1
0,1,1,0,0,32,0,0.0,0.0625,7,0.21875,4,0.125,1
0,2,0,0,0,47,0,0.0,0.06382978723404255,8,0.1702127659574468,4,0.0851063829787234,0
0,0,0,0,0,31,0,0.0,0.06451612903225806,6,0.1935483870967742,3,0.0967741935483871,0
0,0,0,0,0,33,0,0.0,0.06060606060606061,6,0.18181818181818182,3,0.09090909090909091,0
0,1,0,1,0,41,3,0.07317073170731707,0.07317073170731707,8,0.1951219512195122,3,0.07317073170731707,0
1,3,1,1,0,61,0,0.0,0.03278688524590164,10,0.16393442622950818,6,0.09836065573770492,1
0,2,0,0,0,53,0,0.0,0.05660377358490566,8,0.1509433962264151,4,0.07547169811320754,0
0,0,0,0,0,33,0,0.0,0.09090909090909091,7,0.21212121212121213,3,0.09090909090909091,0
0,2,1,1,0,39,0,0.0,0.07692307692307693,8,0.20512820512820512,4,0.10256410256410256,1
0,0,1,1,0,18,0,0.0,0.1111111111111111,6,0.3333333333333333,3,0.16666666666666666,0
0,0,0,0,0,25,0,0.0,0.08,6,0.24,3,0.12,0
1,4,0,0,0,59,0,0.0,0.01694915254237288,9,0.15254237288135594,7,0.11864406779661017,1
0,0,0,0,0,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,0
0,0,0,0,0,30,0,0.0,0.06666666666666667,6,0.2,3,0.1,0
0,0,1,1,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,0
0,0,0,0,0,35,0,0.0,0.05714285714285714,7,0.2,3,0.08571428571428572,0
0,0,0,0,0,29,0,0.0,0.034482758620689655,5,0.1724137931034483,3,0.10344827586206896,0
0,0,0,0,0,21,0,0.0,0.09523809523809523,6,0.2857142857142857,3,0.14285714285714285,0
0,0,0,0,0,39,0,0.0,0.05128205128205128,6,0.15384615384615385,3,0.07692307692307693,0
1,6,1,1,0,70,0,0.0,0.02857142857142857,11,0.15714285714285714,8,0.11428571428571428,1
1,3,0,0,0,67,1,0.014925373134328358,0.029850746268656716,8,0.11940298507462686,5,0.07462686567164178,1
0,2,0,0,0,43,0,0.0,0.06976744186046512,8,0.18604651162790697,4,0.09302325581395349,1
0,0,0,0,0,27,0,0.0,0.1111111111111111,7,0.25925925925925924,3,0.1111111111111111,0
0,3,1,1,0,44,1,0.022727272727272728,0.045454545454545456,8,0.18181818181818182,5,0.11363636363636363,1
0,0,0,0,0,36,0,0.0,0.08333333333333333,8,0.2222222222222222,3,0.08333333333333333,0
0,0,0,0,0,20,0,0.0,0.1,6,0.3,3,0.15,0
1,5,0,0,0,70,5,0.07142857142857142,0.02857142857142857,10,0.14285714285714285,7,0.1,1
0,1,0,0,0,30,0,0.0,0.03333333333333333,6,0.2,4,0.13333333333333333,1
0,0,0,0,0,28,0,0.0,0.07142857142857142,6,0.21428571428571427,3,0.10714285714285714,0
1,3,0,0,0,62,0,0.0,0.03225806451612903,9,0.14516129032258066,5,0.08064516129032258,1
0,0,0,0,0,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,0
1,3,1,1,0,65,2,0.03076923076923077,0.03076923076923077,8,0.12307692307692308,5,0.07692307692307693,1
1,1,1,1,0,70,0,0.0,0.04285714285714286,12,0.17142857142857143,3,0.04285714285714286,1
1,1,1,1,0,70,1,0.014285714285714285,0.08571428571428572,13,0.18571428571428572,3,0.04285714285714286,1
0,0,0,0,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,0
1,2,1,0,0,56,0,0.0,0.017857142857142856,6,0.10714285714285714,4,0.07142857142857142,1
0,0,0,0,0,25,0,0.0,0.08,7,0.28,3,0.12,0
1,5,1,1,0,70,0,0.0,0.04285714285714286,12,0.17142857142857143,7,0.1,1
0,0,0,0,0,23,0,0.0,0.043478260869565216,5,0.21739130434782608,3,0.13043478260869565,0
0,3,1,1,0,45,0,0.0,0.022222222222222223,7,0.15555555555555556,5,0.1111111111111111,1
1,3,1,0,0,69,4,0.057971014492753624,0.028985507246376812,13,0.18840579710144928,5,0.07246376811594203,1
0,0,0,0,1,22,0,0.0,0.09090909090909091,6,0.2727272727272727,3,0.13636363636363635,0
0,0,1,1,0,27,2,0.07407407407407407,0.1111111111111111,7,0.25925925925925924,3,0.1111111111111111,0
0,0,1,1,0,26,0,0.0,0.11538461538461539,7,0.2692307692307692,3,0.11538461538461539,0
0,1,0,0,0,30,0,0.0,0.03333333333333333,6,0.2,4,0.13333333333333333,1
0,0,0,0,1,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,0
0,0,0,0,0,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,0
0,3,0,0,0,47,0,0.0,0.06382978723404255,9,0.19148936170212766,5,0.10638297872340426,0
0,0,0,0,0,33,0,0.0,0.06060606060606061,6,0.18181818181818182,3,0.09090909090909091,0
0,0,0,0,0,34,0,0.0,0.14705882352941177,9,0.2647058823529412,3,0.08823529411764706,1
0,0,0,0,0,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,0
0,5,0,1,0,53,0,0.0,0.03773584905660377,10,0.18867924528301888,7,0.1320754716981132,1
0,0,1,1,0,27,0,0.0,0.07407407407407407,6,0.2222222222222222,3,0.1111111111111111,0
0,0,0,0,0,23,0,0.0,0.08695652173913043,6,0.2608695652173913,3,0.13043478260869565,0
0,0,0,0,0,34,0,0.0,0.08823529411764706,7,0.20588235294117646,3,0.08823529411764706,0
0,0,0,0,0,34,0,0.0,0.058823529411764705,6,0.17647058823529413,3,0.08823529411764706,0
0,3,1,1,0,48,0,0.0,0.041666666666666664,9,0.1875,5,0.10416666666666667,1
0,0,1,0,0,30,0,0.0,0.1,7,0.23333333333333334,3,0.1,0
0,0,0,1,0,23,0,0.0,0.08695652173913043,7,0.30434782608695654,3,0.13043478260869565,0
1,5,0,0,0,70,0,0.0,0.014285714285714285,9,0.12857142857142856,7,0.1,1
1,2,0,0,1,61,0,0.0,0.03278688524590164,12,0.19672131147540983,4,0.06557377049180328,1
0,0,0,0,0,31,0,0.0,0.03225806451612903,5,0.16129032258064516,3,0.0967741935483871,0
1,3,1,0,0,60,0,0.0,0.05,9,0.15,5,0.08333333333333333,1
0,1,1,0,0,48,0,0.0,0.0625,10,0.20833333333333334,4,0.08333333333333333,0
0,0,0,0,0,28,0,0.0,0.07142857142857142,6,0.21428571428571427,3,0.10714285714285714,0
1,4,0,0,0,65,0,0.0,0.07692307692307693,13,0.2,6,0.09230769230769231,1
1,2,1,1,0,70,0,0.0,0.02857142857142857,7,0.1,4,0.05714285714285714,1
0,0,0,0,0,34,0,0.0,0.14705882352941177,9,0.2647058823529412,3,0.08823529411764706,1
0,2,0,0,0,40,0,0.0,0.05,7,0.175,4,0.1,1
1,1,0,0,0,70,4,0.05714285714285714,0.014285714285714285,9,0.12857142857142856,3,0.04285714285714286,1
0,2,1,1,0,36,0,0.0,0.05555555555555555,7,0.19444444444444445,4,0.1111111111111111,1
0,0,0,0,0,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,0
1,5,0,1,0,66,0,0.0,0.045454545454545456,12,0.18181818181818182,7,0.10606060606060606,1
0,0,0,0,0,25,0,0.0,0.08,6,0.24,3,0.12,0
1,3,0,0,0,70,1,0.014285714285714285,0.02857142857142857,10,0.14285714285714285,6,0.08571428571428572,1
0,0,0,1,0,28,0,0.0,0.07142857142857142,6,0.21428571428571427,3,0.10714285714285714,0
1,3,0,0,0,70,2,0.02857142857142857,0.05714285714285714,12,0.17142857142857143,5,0.07142857142857142,1
0,1,1,1,0,26,0,0.0,0.07692307692307693,7,0.2692307692307692,4,0.15384615384615385,1
0,2,1,1,0,33,0,0.0,0.06060606060606061,8,0.24242424242424243,5,0.15151515151515152,1
0,1,1,1,0,28,0,0.0,0.14285714285714285,9,0.32142857142857145,4,0.14285714285714285,1
0,0,0,0,0,23,0,0.0,0.08695652173913043,6,0.2608695652173913,3,0.13043478260869565,0
1,3,1,1,0,58,0,0.0,0.05172413793103448,11,0.1896551724137931,6,0.10344827586206896,1
0,1,1,1,0,47,0,0.0,0.06382978723404255,7,0.14893617021276595,3,0.06382978723404255,0
1,8,0,0,0,70,0,0.0,0.02857142857142857,14,0.2,10,0.14285714285714285,1
1,0,0,0,0,70,1,0.014285714285714285,0.07142857142857142,9,0.12857142857142856,2,0.02857142857142857,1
0,0,0,0,1,27,0,0.0,0.037037037037037035,5,0.18518518518518517,3,0.1111111111111111,0
0,0,0,0,0,30,0,0.0,0.06666666666666667,6,0.2,3,0.1,0
0,2,1,0,0,38,0,0.0,0.02631578947368421,7,0.18421052631578946,5,0.13157894736842105,1
0,0,0,1,0,27,0,0.0,0.07407407407407407,6,0.2222222222222222,3,0.1111111111111111,0
1,1,1,1,0,70,0,0.0,0.02857142857142857,14,0.2,3,0.04285714285714286,1
1,3,0,0,0,70,0,0.0,0.02857142857142857,9,0.12857142857142856,5,0.07142857142857142,1
0,0,0,0,0,34,0,0.0,0.058823529411764705,6,0.17647058823529413,3,0.08823529411764706,0
0,2,1,1,0,37,0,0.0,0.05405405405405406,9,0.24324324324324326,5,0.13513513513513514,1
0,0,0,0,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,0
1,2,0,1,0,64,0,0.0,0.03125,12,0.1875,4,0.0625,1
1,5,0,1,0,70,0,0.0,0.02857142857142857,12,0.17142857142857143,7,0.1,1
1,2,1,1,0,70,0,0.0,0.04285714285714286,8,0.11428571428571428,4,0.05714285714285714,1
1,6,0,0,0,70,0,0.0,0.014285714285714285,11,0.15714285714285714,8,0.11428571428571428,1
0,1,1,1,0,33,0,0.0,0.06060606060606061,7,0.21212121212121213,4,0.12121212121212122,1
0,1,1,0,0,27,0,0.0,0.037037037037037035,5,0.18518518518518517,3,0.1111111111111111,1
0,0,1,0,0,29,0,0.0,0.10344827586206896,7,0.2413793103448276,3,0.10344827586206896,0
0,1,1,1,0,31,2,0.06451612903225806,0.03225806451612903,6,0.1935483870967742,4,0.12903225806451613,1
0,0,0,0,1,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,0
1,2,0,0,0,70,1,0.014285714285714285,0.014285714285714285,6,0.08571428571428572,4,0.05714285714285714,1
1,4,1,1,0,62,0,0.0,0.04838709677419355,10,0.16129032258064516,6,0.0967741935483871,1
0,0,0,0,0,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,0
0,0,0,1,0,27,0,0.0,0.07407407407407407,6,0.2222222222222222,3,0.1111111111111111,0
0,1,0,0,0,30,0,0.0,0.06666666666666667,7,0.23333333333333334,3,0.1,0
0,0,0,0,0,37,0,0.0,0.05405405405405406,6,0.16216216216216217,3,0.08108108108108109,0
1,1,0,0,0,70,0,0.0,0.02857142857142857,11,0.15714285714285714,3,0.04285714285714286,1
0,3,0,0,0,52,0,0.0,0.038461538461538464,12,0.23076923076923078,6,0.11538461538461539,1
0,1,0,0,0,39,0,0.0,0.05128205128205128,6,0.15384615384615385,3,0.07692307692307693,1
0,0,0,0,0,32,0,0.0,0.0625,7,0.21875,3,0.09375,0
0,0,0,0,0,28,0,0.0,0.07142857142857142,6,0.21428571428571427,3,0.10714285714285714,0
0,3,0,0,0,53,0,0.0,0.03773584905660377,9,0.16981132075471697,5,0.09433962264150944,1
1,5,1,0,0,58,0,0.0,0.05172413793103448,13,0.22413793103448276,7,0.1206896551724138,1
1,0,1,1,0,70,0,0.0,0.08571428571428572,10,0.14285714285714285,2,0.02857142857142857,1
0,0,0,0,0,33,0,0.0,0.06060606060606061,6,0.18181818181818182,3,0.09090909090909091,0
0,0,1,0,0,27,0,0.0,0.037037037037037035,5,0.18518518518518517,3,0.1111111111111111,1
0,0,0,0,0,23,0,0.0,0.043478260869565216,5,0.21739130434782608,3,0.13043478260869565,0
1,6,1,1,0,62,0,0.0,0.04838709677419355,14,0.22580645161290322,8,0.12903225806451613,1
1,3,1,1,0,70,1,0.014285714285714285,0.04285714285714286,9,0.12857142857142856,5,0.07142857142857142,1
0,0,0,1,0,31,0,0.0,0.06451612903225806,7,0.22580645161290322,3,0.0967741935483871,0
0,2,0,0,0,45,0,0.0,0.08888888888888889,9,0.2,4,0.08888888888888889,1
0,0,0,0,0,29,0,0.0,0.034482758620689655,5,0.1724137931034483,3,0.10344827586206896,0
0,0,0,0,0,21,0,0.0,0.09523809523809523,6,0.2857142857142857,3,0.14285714285714285,0
0,1,0,0,0,39,0,0.0,0.07692307692307693,8,0.20512820512820512,3,0.07692307692307693,1
1,1,1,1,0,70,3,0.04285714285714286,0.05714285714285714,28,0.4,3,0.04285714285714286,1
0,0,0,0,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,0
1,2,0,1,0,68,0,0.0,0.029411764705882353,12,0.17647058823529413,4,0.058823529411764705,1
0,2,0,0,0,48,0,0.0,0.0625,9,0.1875,4,0.08333333333333333,0
0,0,0,0,0,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,0
1,3,1,1,0,70,1,0.014285714285714285,0.02857142857142857,9,0.12857142857142856,5,0.07142857142857142,1
1,4,1,1,0,70,0,0.0,0.014285714285714285,10,0.14285714285714285,6,0.08571428571428572,1
0,0,0,0,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,0
0,0,0,0,0,28,0,0.0,0.07142857142857142,6,0.21428571428571427,3,0.10714285714285714,0
0,0,0,0,0,32,0,0.0,0.0625,6,0.1875,3,0.09375,0
0,0,0,0,0,38,0,0.0,0.05263157894736842,6,0.15789473684210525,3,0.07894736842105263,0
0,0,0,0,1,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,0
0,2,0,1,0,41,0,0.0,0.07317073170731707,9,0.21951219512195122,4,0.0975609756097561,0
0,1,1,1,0,32,0,0.0,0.0625,7,0.21875,4,0.125,0
0,0,0,0,1,21,0,0.0,0.047619047619047616,5,0.23809523809523808,3,0.14285714285714285,0
0,1,1,1,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,1
1,3,0,1,0,70,1,0.014285714285714285,0.02857142857142857,8,0.11428571428571428,5,0.07142857142857142,1
1,5,0,1,0,71,0,0.0,0.028169014084507043,13,0.18309859154929578,7,0.09859154929577464,1
1,2,1,0,0,59,0,0.0,0.03389830508474576,8,0.13559322033898305,5,0.0847457627118644,1
0,2,1,0,0,43,0,0.0,0.046511627906976744,7,0.16279069767441862,4,0.09302325581395349,1
0,0,0,0,0,36,0,0.0,0.05555555555555555,6,0.16666666666666666,3,0.08333333333333333,0
1,2,1,1,0,59,0,0.0,0.1016949152542373,11,0.1864406779661017,4,0.06779661016949153,1
0,2,1,1,0,39,0,0.0,0.05128205128205128,9,0.23076923076923078,5,0.1282051282051282,1
0,1,1,1,0,34,0,0.0,0.08823529411764706,7,0.20588235294117646,3,0.08823529411764706,0
0,2,1,1,0,42,0,0.0,0.07142857142857142,9,0.21428571428571427,5,0.11904761904761904,1
1,3,0,0,0,70,0,0.0,0.02857142857142857,10,0.14285714285714285,6,0.08571428571428572,1
0,3,0,0,0,49,2,0.04081632653061224,0.04081632653061224,9,0.1836734693877551,6,0.12244897959183673,0
0,0,0,0,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,0
1,2,1,0,0,70,0,0.0,0.04285714285714286,8,0.11428571428571428,4,0.05714285714285714,1
0,0,0,0,0,25,0,0.0,0.08,7,0.28,3,0.12,0
1,1,1,0,0,70,0,0.0,0.05714285714285714,8,0.11428571428571428,3,0.04285714285714286,1
0,3,0,1,0,45,0,0.0,0.044444444444444446,9,0.2,5,0.1111111111111111,1
0,0,1,0,0,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,1
1,5,1,1,0,67,0,0.0,0.05970149253731343,13,0.19402985074626866,7,0.1044776119402985,1
0,2,0,0,0,49,0,0.0,0.04081632653061224,8,0.16326530612244897,5,0.10204081632653061,1
1,4,1,1,0,58,0,0.0,0.034482758620689655,10,0.1724137931034483,7,0.1206896551724138,1
0,0,0,0,0,23,0,0.0,0.08695652173913043,6,0.2608695652173913,3,0.13043478260869565,0
0,0,0,1,0,22,0,0.0,0.09090909090909091,6,0.2727272727272727,3,0.13636363636363635,0
0,0,0,0,0,22,0,0.0,0.09090909090909091,6,0.2727272727272727,3,0.13636363636363635,0
1,2,0,0,0,60,2,0.03333333333333333,0.016666666666666666,7,0.11666666666666667,5,0.08333333333333333,1
0,3,0,0,0,40,0,0.0,0.05,8,0.2,5,0.125,1
0,0,0,0,0,23,0,0.0,0.043478260869565216,5,0.21739130434782608,3,0.13043478260869565,0
0,0,0,0,0,30,0,0.0,0.06666666666666667,6,0.2,3,0.1,0
0,1,1,1,0,43,0,0.0,0.06976744186046512,10,0.23255813953488372,4,0.09302325581395349,0
0,0,0,0,0,37,0,0.0,0.05405405405405406,6,0.16216216216216217,3,0.08108108108108109,0
0,2,0,0,0,32,0,0.0,0.0625,7,0.21875,4,0.125,1
0,0,0,0,0,27,0,0.0,0.07407407407407407,6,0.2222222222222222,3,0.1111111111111111,0
0,0,0,0,0,27,0,0.0,0.07407407407407407,6,0.2222222222222222,3,0.1111111111111111,0
0,0,0,0,1,32,0,0.0,0.0625,6,0.1875,3,0.09375,0
0,3,1,1,0,48,0,0.0,0.041666666666666664,8,0.16666666666666666,5,0.10416666666666667,1
0,0,1,1,0,20,0,0.0,0.1,6,0.3,3,0.15,0
0,0,1,1,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,0
0,0,0,0,0,29,0,0.0,0.06896551724137931,7,0.2413793103448276,3,0.10344827586206896,0
0,3,0,0,0,41,0,0.0,0.024390243902439025,8,0.1951219512195122,6,0.14634146341463414,1
0,0,0,0,0,21,0,0.0,0.09523809523809523,6,0.2857142857142857,3,0.14285714285714285,0
0,0,0,0,1,32,0,0.0,0.0625,6,0.1875,3,0.09375,0
0,0,1,1,0,30,0,0.0,0.1,7,0.23333333333333334,3,0.1,0
1,3,1,1,0,57,0,0.0,0.07017543859649122,11,0.19298245614035087,5,0.08771929824561403,0
1,5,0,0,0,70,1,0.014285714285714285,0.014285714285714285,10,0.14285714285714285,7,0.1,1
1,3,1,0,0,60,0,0.0,0.05,12,0.2,6,0.1,1
0,3,1,1,0,44,0,0.0,0.06818181818181818,9,0.20454545454545456,5,0.11363636363636363,1
0,0,0,0,0,25,0,0.0,0.08,6,0.24,3,0.12,0
0,0,0,0,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,0
0,0,0,0,0,35,0,0.0,0.05714285714285714,6,0.17142857142857143,3,0.08571428571428572,1
0,0,0,0,0,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,0
0,0,0,0,0,24,0,0.0,0.125,7,0.2916666666666667,3,0.125,0
0,2,0,0,1,52,0,0.0,0.057692307692307696,10,0.19230769230769232,5,0.09615384615384616,0
1,5,0,0,0,59,0,0.0,0.01694915254237288,10,0.1694915254237288,8,0.13559322033898305,1
1,3,1,1,0,74,0,0.0,0.05405405405405406,11,0.14864864864864866,5,0.06756756756756757,0
1,2,0,1,0,63,2,0.031746031746031744,0.015873015873015872,7,0.1111111111111111,5,0.07936507936507936,1
0,1,0,0,0,44,0,0.0,0.06818181818181818,9,0.20454545454545456,3,0.06818181818181818,1
1,3,0,0,0,66,1,0.015151515151515152,0.030303030303030304,11,0.16666666666666666,5,0.07575757575757576,1
0,1,1,1,0,52,0,0.0,0.057692307692307696,10,0.19230769230769232,3,0.057692307692307696,1
0,0,0,0,0,32,0,0.0,0.0625,7,0.21875,3,0.09375,0
0,0,0,1,0,20,0,0.0,0.1,6,0.3,3,0.15,0
0,3,1,0,0,47,0,0.0,0.06382978723404255,10,0.2127659574468085,5,0.10638297872340426,1
1,4,0,0,0,70,0,0.0,0.02857142857142857,10,0.14285714285714285,6,0.08571428571428572,1
0,1,0,0,0,30,0,0.0,0.06666666666666667,7,0.23333333333333334,4,0.13333333333333333,0
1,2,0,0,0,70,0,0.0,0.04285714285714286,11,0.15714285714285714,4,0.05714285714285714,1
0,0,0,0,1,27,0,0.0,0.07407407407407407,6,0.2222222222222222,3,0.1111111111111111,0
0,0,0,0,1,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,0
0,0,0,0,0,25,0,0.0,0.12,7,0.28,3,0.12,0
0,2,1,1,0,50,0,0.0,0.04,8,0.16,5,0.1,1
0,0,0,0,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,0
0,2,1,1,0,51,0,0.0,0.0784313725490196,9,0.17647058823529413,4,0.0784313725490196,0
0,2,0,0,0,38,0,0.0,0.05263157894736842,8,0.21052631578947367,5,0.13157894736842105,1
1,2,0,0,0,70,1,0.014285714285714285,0.014285714285714285,7,0.1,5,0.07142857142857142,1
0,2,0,0,0,40,0,0.0,0.05,7,0.175,4,0.1,1
0,2,1,0,0,34,0,0.0,0.058823529411764705,8,0.23529411764705882,4,0.11764705882352941,1
1,5,0,0,0,70,0,0.0,0.02857142857142857,10,0.14285714285714285,7,0.1,1
1,1,0,0,0,70,0,0.0,0.02857142857142857,11,0.15714285714285714,3,0.04285714285714286,1
1,1,0,0,0,65,0,0.0,0.06153846153846154,12,0.18461538461538463,3,0.046153846153846156,0
0,2,1,0,0,45,0,0.0,0.06666666666666667,8,0.17777777777777778,4,0.08888888888888889,1
1,3,0,1,0,70,0,0.0,0.04285714285714286,11,0.15714285714285714,5,0.07142857142857142,1
0,1,1,1,0,34,0,0.0,0.058823529411764705,7,0.20588235294117646,3,0.08823529411764706,1
0,3,1,1,0,48,0,0.0,0.020833333333333332,9,0.1875,6,0.125,1
1,2,0,0,0,70,3,0.04285714285714286,0.02857142857142857,8,0.11428571428571428,4,0.05714285714285714,1
0,2,0,0,0,45,0,0.0,0.044444444444444446,7,0.15555555555555556,4,0.08888888888888889,1
0,0,0,0,1,27,0,0.0,0.07407407407407407,6,0.2222222222222222,3,0.1111111111111111,0
1,0,1,1,0,70,0,0.0,0.12857142857142856,12,0.17142857142857143,2,0.02857142857142857,1
1,2,0,0,0,70,0,0.0,0.014285714285714285,12,0.17142857142857143,5,0.07142857142857142,1
1,2,0,0,0,70,2,0.02857142857142857,0.04285714285714286,10,0.14285714285714285,4,0.05714285714285714,1
0,3,1,1,0,41,0,0.0,0.04878048780487805,9,0.21951219512195122,6,0.14634146341463414,1
0,2,1,0,0,39,0,0.0,0.05128205128205128,7,0.1794871794871795,4,0.10256410256410256,1
0,0,0,0,0,31,0,0.0,0.06451612903225806,6,0.1935483870967742,3,0.0967741935483871,0
0,2,0,1,0,46,0,0.0,0.043478260869565216,9,0.1956521739130435,5,0.10869565217391304,1
0,2,1,1,0,37,0,0.0,0.08108108108108109,9,0.24324324324324326,4,0.10810810810810811,0
0,0,0,0,0,26,0,0.0,0.038461538461538464,5,0.19230769230769232,3,0.11538461538461539,0
0,1,1,0,0,49,0,0.0,0.08163265306122448,9,0.1836734693877551,4,0.08163265306122448,1
0,0,0,0,1,30,0,0.0,0.06666666666666667,6,0.2,3,0.1,0
0,0,0,0,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,0
0,0,0,1,1,34,0,0.0,0.058823529411764705,6,0.17647058823529413,3,0.08823529411764706,0
1,3,1,0,0,70,2,0.02857142857142857,0.014285714285714285,8,0.11428571428571428,5,0.07142857142857142,1
1,1,1,1,0,70,0,0.0,0.02857142857142857,15,0.21428571428571427,3,0.04285714285714286,1
0,2,0,0,0,32,0,0.0,0.03125,7,0.21875,5,0.15625,1
0,2,1,1,0,33,0,0.0,0.06060606060606061,8,0.24242424242424243,5,0.15151515151515152,0
0,1,0,1,0,37,0,0.0,0.05405405405405406,6,0.16216216216216217,3,0.08108108108108109,1
0,0,0,0,0,32,0,0.0,0.0625,6,0.1875,3,0.09375,0
1,3,0,0,0,70,1,0.014285714285714285,0.014285714285714285,8,0.11428571428571428,5,0.07142857142857142,1
1,2,1,1,0,70,1,0.014285714285714285,0.02857142857142857,8,0.11428571428571428,4,0.05714285714285714,1
0,2,1,1,0,47,0,0.0,0.0425531914893617,8,0.1702127659574468,5,0.10638297872340426,1
0,2,0,0,0,52,0,0.0,0.057692307692307696,8,0.15384615384615385,4,0.07692307692307693,1
1,1,1,1,0,70,0,0.0,0.02857142857142857,10,0.14285714285714285,3,0.04285714285714286,1
0,4,0,0,0,48,0,0.0,0.041666666666666664,10,0.20833333333333334,6,0.125,1
0,1,1,0,0,34,0,0.0,0.058823529411764705,8,0.23529411764705882,4,0.11764705882352941,1
0,0,0,1,0,28,0,0.0,0.07142857142857142,7,0.25,3,0.10714285714285714,0
0,0,0,0,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,0
0,3,1,1,0,50,0,0.0,0.02,9,0.18,6,0.12,1
0,3,1,1,0,45,0,0.0,0.044444444444444446,10,0.2222222222222222,6,0.13333333333333333,1
0,0,0,0,0,30,0,0.0,0.06666666666666667,6,0.2,3,0.1,0
1,2,1,0,0,59,0,0.0,0.03389830508474576,8,0.13559322033898305,5,0.0847457627118644,1
1,4,1,0,0,70,2,0.02857142857142857,0.014285714285714285,8,0.11428571428571428,6,0.08571428571428572,1
0,1,0,0,0,47,1,0.02127659574468085,0.0425531914893617,6,0.1276595744680851,3,0.06382978723404255,1
0,0,0,0,0,27,0,0.0,0.037037037037037035,5,0.18518518518518517,3,0.1111111111111111,0
0,2,0,0,0,28,0,0.0,0.07142857142857142,7,0.25,4,0.14285714285714285,1
0,3,0,0,0,46,0,0.0,0.043478260869565216,8,0.17391304347826086,5,0.10869565217391304,1
0,0,1,0,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,0
1,5,1,0,0,54,0,0.0,0.037037037037037035,12,0.2222222222222222,8,0.14814814814814814,1
0,1,1,0,0,23,0,0.0,0.043478260869565216,6,0.2608695652173913,4,0.17391304347826086,1
1,7,0,0,0,70,3,0.04285714285714286,0.014285714285714285,15,0.21428571428571427,9,0.12857142857142856,1
1,3,1,1,0,70,2,0.02857142857142857,0.02857142857142857,9,0.12857142857142856,5,0.07142857142857142,1
0,2,0,0,1,41,0,0.0,0.07317073170731707,8,0.1951219512195122,4,0.0975609756097561,0
0,0,0,0,0,25,0,0.0,0.08,6,0.24,3,0.12,0
0,2,0,0,0,49,0,0.0,0.04081632653061224,9,0.1836734693877551,4,0.08163265306122448,0
0,0,0,0,0,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,0
0,0,0,0,0,27,0,0.0,0.07407407407407407,6,0.2222222222222222,3,0.1111111111111111,0
1,3,0,0,0,59,0,0.0,0.0847457627118644,12,0.2033898305084746,5,0.0847457627118644,1
1,4,0,1,0,55,0,0.0,0.05454545454545454,11,0.2,6,0.10909090909090909,1
0,0,0,1,0,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,0
